央视频道  ,#genre#
重庆卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225692/index.m3u8
贵州卫视,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221226165/01.m3u8?fmt=ts2hls
辽宁卫视,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
天津卫视,http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227756/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
山东卫视,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
湖北卫视,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
安徽卫视,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
黑龙江卫视,http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227662/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
吉林卫视,http://117.187.54.44/gz.ucdn.10086.cn/PLTV/88888888/224/3221226078/01.m3u8?fmt=ts2hls
东南卫视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
云南卫视,http://39.130.215.222:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
海南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil

IHOT系列 ,#genre#

爱世界,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
爱世界,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/01.m3u8
爱体育,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
爱体育,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
爱军武,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
爱军武,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/01.m3u8
爱动漫,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
爱动漫,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/01.m3u8
爱历史,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
爱历史,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/01.m3u8
爱奇谈,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
爱奇谈,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/01.m3u8
爱娱乐,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱娱乐,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱家庭,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
爱家庭,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
爱幼教,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
爱幼教,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/01.m3u8
爱怀旧,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱怀旧,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
爱悬疑,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
爱悬疑,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/01.m3u8
爱探索,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱探索,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱旅行,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱旅行,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱时尚,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
爱时尚,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/01.m3u8
爱江湖,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
爱江湖,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/01.m3u8
爱浪漫,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
爱猎奇,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱猎奇,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱玩具,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
爱玩具,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/01.m3u8
爱电竞,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
爱电竞,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/01.m3u8
爱科学,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱科学,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱经典,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
爱经典,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/01.m3u8
爱美食,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
爱美食,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/01.m3u8
爱解密,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
爱解密,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/01.m3u8
爱谍战,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱谍战,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱赛车,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爱赛车,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爱都市,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
爱都市,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/01.m3u8
爱青春,http://112.17.40.6/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
爱青春,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8

NewTV频道 ,#genre#

NewTV云南[1280*720],http://39.134.66.2/PLTV/88888888/224/3221225773/index.m3u8
NewTV云南[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225795/index.m3u8
NewTV吉林,http://39.134.66.2/PLTV/88888888/224/3221225771/index.m3u8
NewTV吉林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8
NewTV四川,http://39.134.66.2/PLTV/88888888/224/3221225792/index.m3u8
NewTV四川,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8
NewTV安徽,http://39.134.66.2/PLTV/88888888/224/3221225790/index.m3u8
NewTV安徽,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225790/index.m3u8
NewTV山东,http://39.134.66.2/PLTV/88888888/224/3221225763/index.m3u8
NewTV山东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8
NewTV广东,http://39.134.66.2/PLTV/88888888/224/3221225767/index.m3u8
NewTV广西[1280*720],http://39.134.66.2/PLTV/88888888/224/3221225769/index.m3u8
NewTV广西[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8
NewTV江西,http://39.134.66.2/PLTV/88888888/224/3221225765/index.m3u8
NewTV江西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225789/index.m3u8
东北热剧,http://39.134.66.2/PLTV/88888888/224/3221225679/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
中国功夫,http://39.134.66.2/PLTV/88888888/224/3221225604/index.m3u8
五星体育,http://39.134.39.4/PLTV/88888888/224/3221226178/index.m3u8
军事评论,http://39.134.66.2/PLTV/88888888/224/3221225535/index.m3u8
军旅剧场,http://39.134.66.2/PLTV/88888888/224/3221225560/index.m3u8
农业致富,http://39.134.66.2/PLTV/88888888/224/3221225552/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
动作电影,http://39.134.66.2/PLTV/88888888/224/3221225555/index.m3u8
古装剧场,http://39.134.66.2/PLTV/88888888/224/3221225524/index.m3u8
家庭剧场,http://39.134.66.2/PLTV/88888888/224/3221225538/index.m3u8
怡伴健康,http://39.134.66.2/PLTV/88888888/224/3221225571/index.m3u8
惊悚悬疑,http://39.134.66.2/PLTV/88888888/224/3221225553/index.m3u8
明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8
武博世界,http://39.134.66.2/PLTV/88888888/224/3221225547/index.m3u8
潮妈辣婆,http://39.134.66.2/PLTV/88888888/224/3221225542/index.m3u8
炫舞未来,http://39.134.66.2/PLTV/88888888/224/3221225646/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
爱情喜剧,http://39.134.66.2/PLTV/88888888/224/3221225533/index.m3u8
精品体育[1280*720],http://39.134.66.2/PLTV/88888888/224/3221225526/index.m3u8
精品记录[720*404],http://39.134.66.2/PLTV/88888888/224/3221225545/index.m3u8
超级体育,http://39.134.66.2/PLTV/88888888/224/3221225635/index.m3u8
超级电影,http://39.134.66.2/PLTV/88888888/224/3221225644/index.m3u8
超级电视剧,http://39.134.66.2/PLTV/88888888/224/3221225637/index.m3u8
超级综艺,http://39.134.66.2/PLTV/88888888/224/3221225642/index.m3u8
都市剧场,http://39.134.39.4/PLTV/88888888/224/3221226176/index.m3u8
金牌综艺,http://39.134.66.2/PLTV/88888888/224/3221225525/index.m3u8

少儿频道  ,#genre#

黑霉动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://112.17.40.7/PLTV/88888888/224/3221226654/index.m3u8
黑莓动画,http://112.17.40.140/PLTV/88888888/224/3221226654/index.m3u8
蒙古少儿,http://live5.m2oplus.nmtv.cn/4/sd/live.m3u8
福建少儿,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
甘肃少儿,http://39.134.39.4/PLTV/88888888/224/3221226289/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃少儿,http://39.134.39.37/PLTV/88888888/224/3221226289/index.m3u8
浙江少儿,http://yd-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://yd-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
哈哈炫动,http://39.135.253.42/PLTV/88888888/224/3221229996/index.m3u8
动画轮播,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229660/index.m3u8
动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
CNTV动画王国,http://183.207.249.7/PLTV/3/224/3221225555/index.m3u8
CIBN骄阳剧场,https://live.elibei.com/tv/channel/cibn?id=17

CETV1[1047*576],http://111.63.117.13:6060/030000001000/G_CETV-1/G_CETV-1.m3u8
CETV2[1047*576],http://111.63.117.13:6060/030000001000/G_CETV-2/G_CETV-2.m3u8
CETV4[1047*576],http://111.63.117.13:6060/030000001000/G_CETV-4/G_CETV-4.m3u8
云南少儿[1280*720],http://edge2.yntv.cn/channels/yntv/ynse/flv:sd/live
优漫卡通[1047*576],http://211.137.115.110:8080/gitv_live/G_YOUMAN/G_YOUMAN.m3u8
优漫卡通[768*576],http://223.82.250.72/live/youmankaton/1.m3u8
假面骑士[1280*720],http://117.148.187.37/PLTV/88888888/224/3221226178/index.m3u8
动漫电影[1280*720],http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
动画2HD[1280*720],http://39.134.182.236/PLTV/88888888/224/3221226178/index.m3u8
南京少儿[1280*720],http://live.nbs.cn/channels/njtv/sepd/flv:500k/live
卡酷少儿[1047*576],http://211.137.115.110:8080/gitv_live/G_KAKU/G_KAKU.m3u8
卡酷少儿[768*576],http://223.82.250.72/live/kakukaton/1.m3u8
卡酷少儿[768*576],http://ivi.bupt.edu.cn/hls/btv10.m3u8
嘉佳卡通[1047*576],http://211.137.115.110:8080/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
嘉佳卡通[768*576],http://112.17.40.140/PLTV/88888888/224/3221226461/index.m3u8
炫动卡通[1047*576],http://211.137.115.110:8080/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
炫动卡通[768*576],http://223.82.250.72/live/xuandongkaton/1.m3u8
重庆少儿[853*480],http://219.153.252.50/PLTV/88888888/224/3221225646/1.m3u8
金鹰卡通[1047*576],http://211.137.115.110:8080/gitv_live/G_JINYING/G_JINYING.m3u8
金鹰卡通[720*576],http://223.82.250.72/live/jinyingkaton/1.m3u8

4K频道  ,#genre#

BesTV4K,http://112.17.40.140/PLTV/88888888/224/3221226718/index.m3u8
BesTV4K,http://117.148.187.46/PLTV/88888888/224/3221226718/index.m3u8
CCTV4K,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8
真4K,http://39.134.66.2/PLTV/88888888/224/3221225655/index.m3u8
真4K,http://39.135.33.165/PLTV/88888888/224/3221226716/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
都市剧场,http://39.134.39.4/PLTV/88888888/224/3221226318/index.m3u8
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8


北京移动  ,#genre#

CCTV1[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226226/1.m3u8
CCTV1[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226346/1.m3u8
CCTV1[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226431/1.m3u8
CCTV2[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226230/1.m3u8
CCTV2[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226371/1.m3u8
CCTV2[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226472/1.m3u8
CCTV3[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226471/1.m3u8
CCTV4[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226335/1.m3u8
CCTV4[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226470/1.m3u8
CCTV5+[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV5+[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226349/1.m3u8
CCTV5+[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226458/1.m3u8
CCTV5[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV6[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226468/1.m3u8
CCTV7[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226234/1.m3u8
CCTV7[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226467/1.m3u8
CCTV8[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226485/1.m3u8
CCTV9[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226236/1.m3u8
CCTV9[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226465/1.m3u8
CCTV10[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226227/1.m3u8
CCTV10[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226464/1.m3u8
CCTV11[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226334/1.m3u8
CCTV11[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV12[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226228/1.m3u8
CCTV12[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV13[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV14[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226229/1.m3u8
CCTV14[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226461/1.m3u8
CCTV15[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV15[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226460/1.m3u8
CCTV17[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226318/1.m3u8
CCTV17[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8
CETV1[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226494/1.m3u8
东南卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226406/1.m3u8
东南卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226496/1.m3u8
东方卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226237/1.m3u8
东方卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226364/1.m3u8
东方卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226505/1.m3u8
北京卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226224/1.m3u8
北京卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226367/1.m3u8
北京卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226436/1.m3u8
北京卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226441/1.m3u8
天津卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226246/1.m3u8
天津卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226502/1.m3u8
安徽卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226223/1.m3u8
安徽卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226499/1.m3u8
山东卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226244/1.m3u8
山东卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226501/1.m3u8
广东卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226238/1.m3u8
广东卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226508/1.m3u8
江苏卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226242/1.m3u8
江苏卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226366/1.m3u8
江苏卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226506/1.m3u8
江西卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226243/1.m3u8
河北卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226507/1.m3u8
浙江卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226247/1.m3u8
浙江卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226365/1.m3u8
浙江卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226504/1.m3u8
深圳卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226245/1.m3u8
深圳卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226495/1.m3u8
湖北卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
湖北卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226503/1.m3u8
湖南卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226509/1.m3u8
贵州卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226497/1.m3u8
辽宁卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226500/1.m3u8
黑龙江卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226239/1.m3u8
黑龙江卫视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226498/1.m3u8
凤凰卫视[1280*720],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8
凤凰卫视[1280*720],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8
凤凰资讯[1280*720],http://otttv.bj.chinamobile.com:80/TVOD/88888888/224/3221225942/1.m3u8
卡酷少儿[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
淘BABY[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226554/1.m3u8
淘剧场[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
淘娱乐[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
淘电影[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
萌宠TV[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京影视[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
北京文艺[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
北京新闻[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
北京生活[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226561/1.m3u8
北京科教[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226559/1.m3u8
北京财经[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226560/1.m3u8
北京青年[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226562/1.m3u8
冬奥纪实[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
大健康[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226556/1.m3u8
快乐垂钓[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/1.m3u8
茶频道[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226548/1.m3u8
无台标1[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
无台标2[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
无台标3[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
无台标[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
中国功夫[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
军事评论[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
农业致富[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
动作电影[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
古装剧场[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
家庭剧场[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
怡伴健康[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
惊悚悬疑[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
惊悚悬疑[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
武博世界[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
潮妈辣婆[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
炫舞未来[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226248/1.m3u8
爱情喜剧[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
超级体育[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
超级体育[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
超级电影[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
超级电影[1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
